,SID,NAME,SEASON,NUMBER,NATURE,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_GUST
85630,2016203N13259,FRANK,2016,33,TS,2016-07-26 00:00:00,20.7,-114.7,50,994, ,TS,50,994,55
85631,2016203N13259,FRANK,2016,33,TS,2016-07-26 03:00:00,20.8,-115.028, , , ,TS,52,994, 
85632,2016203N13259,FRANK,2016,33,TS,2016-07-26 06:00:00,20.9,-115.4,55,994, ,TS,55,994,60
85633,2016203N13259,FRANK,2016,33,TS,2016-07-26 09:00:00,20.9998,-115.778, , , ,TS,60,991, 
85634,2016203N13259,FRANK,2016,33,TS,2016-07-26 12:00:00,21.1,-116.2,65,989, ,HU,65,989,80
85635,2016203N13259,FRANK,2016,33,TS,2016-07-26 15:00:00,21.1925,-116.685, , , ,HU,67,987, 
85636,2016203N13259,FRANK,2016,33,TS,2016-07-26 18:00:00,21.3,-117.2,70,986, ,HU,70,986,85
85637,2016203N13259,FRANK,2016,33,TS,2016-07-26 21:00:00,21.4349,-117.7, , , ,HU,72,982, 
85638,2016203N13259,FRANK,2016,33,TS,2016-07-27 00:00:00,21.6,-118.2,75,979, ,HU,75,979,90
85639,2016203N13259,FRANK,2016,33,TS,2016-07-27 03:00:00,21.7923,-118.693, , , ,HU,75,982, 
85640,2016203N13259,FRANK,2016,33,TS,2016-07-27 06:00:00,22.0,-119.2,75,985, ,HU,75,985,85
85641,2016203N13259,FRANK,2016,33,TS,2016-07-27 09:00:00,22.1924,-119.743, , , ,HU,67,989, 
85642,2016203N13259,FRANK,2016,33,TS,2016-07-27 12:00:00,22.4,-120.3,60,993, ,TS,60,993,75
85643,2016203N13259,FRANK,2016,33,TS,2016-07-27 15:00:00,22.6574,-120.857, , , ,TS,57,994, 
85644,2016203N13259,FRANK,2016,33,TS,2016-07-27 18:00:00,22.9,-121.4,55,996, ,TS,55,996,65
85645,2016203N13259,FRANK,2016,33,TS,2016-07-27 21:00:00,23.0723,-121.915, , , ,TS,50,998, 
85646,2016203N13259,FRANK,2016,33,TS,2016-07-28 00:00:00,23.2,-122.4,45,1000, ,TS,45,1000,55
85647,2016203N13259,FRANK,2016,33,TS,2016-07-28 03:00:00,23.3074,-122.865, , , ,TS,40,1002, 
85648,2016203N13259,FRANK,2016,33,TS,2016-07-28 06:00:00,23.4,-123.3,35,1004, ,TS,35,1004,45
85649,2016203N13259,FRANK,2016,33,TS,2016-07-28 09:00:00,23.485,-123.73, , , ,TS,32,1005, 
85650,2016203N13259,FRANK,2016,33,DS,2016-07-28 12:00:00,23.6,-124.1,30,1006, ,LO,30,1006,40
85651,2016203N13259,FRANK,2016,33,DS,2016-07-28 15:00:00,23.8073,-124.372, , , ,LO,27,1006, 
85652,2016203N13259,FRANK,2016,33,DS,2016-07-28 18:00:00,24.0,-124.6,25,1007, ,LO,25,1007,40
85653,2016203N13259,FRANK,2016,33,DS,2016-07-28 21:00:00,24.0725,-124.85, , , ,LO,25,1007, 
85654,2016203N13259,FRANK,2016,33,DS,2016-07-29 00:00:00,24.1,-125.1,25,1008, ,LO,25,1008, 
85655,2016203N13259,FRANK,2016,33,DS,2016-07-29 03:00:00,24.1575,-125.357, , , ,LO,25,1008, 
85656,2016203N13259,FRANK,2016,33,DS,2016-07-29 06:00:00,24.2,-125.6,25,1009, ,LO,25,1009, 
85657,2016203N13259,FRANK,2016,33,DS,2016-07-29 09:00:00,24.2149,-125.808, , , ,LO,22,1010, 
85658,2016203N13259,FRANK,2016,33,DS,2016-07-29 12:00:00,24.2,-126.0,20,1011, ,LO,20,1011, 
85659,2016203N13259,FRANK,2016,33,DS,2016-07-29 15:00:00,24.1725,-126.207, , , ,LO,20,1011, 
85660,2016203N13259,FRANK,2016,33,DS,2016-07-29 18:00:00,24.1,-126.4,20,1011, ,LO,20,1011, 
85661,2016203N13259,FRANK,2016,33,DS,2016-07-29 21:00:00,23.9575,-126.558, , , ,LO,20,1011, 
85662,2016203N13259,FRANK,2016,33,DS,2016-07-30 00:00:00,23.8,-126.7,20,1011, ,LO,20,1011, 
85663,2016203N13259,FRANK,2016,33,DS,2016-07-30 03:00:00,23.6925,-126.85, , , ,LO,20,1011, 
85664,2016203N13259,FRANK,2016,33,DS,2016-07-30 06:00:00,23.6,-127.0,20,1011, ,LO,20,1011, 
85665,2016203N13259,FRANK,2016,33,DS,2016-07-30 09:00:00,23.5,-127.142, , , ,LO,20,1011, 
85666,2016203N13259,FRANK,2016,33,DS,2016-07-30 12:00:00,23.4,-127.3,20,1011, ,LO,20,1011, 
85667,2016203N13259,FRANK,2016,33,DS,2016-07-30 15:00:00,23.3001,-127.49, , , ,LO,20,1011, 
85668,2016203N13259,FRANK,2016,33,DS,2016-07-30 18:00:00,23.2,-127.7,20,1011, ,LO,20,1011, 
85669,2016214N15240,HOWARD,2016,37,TS,2016-07-31 12:00:00,14.7,-119.8,30,1007, ,TD,30,1007,35
85670,2016214N15240,HOWARD,2016,37,TS,2016-07-31 15:00:00,14.9001,-120.19, , , ,TD,30,1006, 
85671,2016214N15240,HOWARD,2016,37,TS,2016-07-31 18:00:00,15.1,-120.6,30,1006, ,TD,30,1006,40
85672,2016214N15240,HOWARD,2016,37,TS,2016-07-31 21:00:00,15.3,-121.043, , , ,TD,30,1006, 
85673,2016214N15240,HOWARD,2016,37,TS,2016-08-01 00:00:00,15.5,-121.5,30,1006, ,TD,30,1006,40
85674,2016214N15240,HOWARD,2016,37,TS,2016-08-01 03:00:00,15.6924,-121.943, , , ,TD,32,1005, 
85675,2016214N15240,HOWARD,2016,37,TS,2016-08-01 06:00:00,15.9,-122.4,35,1005, ,TS,35,1005,45
85676,2016214N15240,HOWARD,2016,37,TS,2016-08-01 09:00:00,16.1499,-122.885, , , ,TS,37,1003, 
85677,2016214N15240,HOWARD,2016,37,TS,2016-08-01 12:00:00,16.4,-123.4,40,1001, ,TS,40,1001,55
85678,2016214N15240,HOWARD,2016,37,TS,2016-08-01 15:00:00,16.5923,-123.928, , , ,TS,40,1001, 
85679,2016214N15240,HOWARD,2016,37,TS,2016-08-01 18:00:00,16.8,-124.5,40,1001, ,TS,40,1001,55
85680,2016214N15240,HOWARD,2016,37,TS,2016-08-01 21:00:00,17.085,-125.142, , , ,TS,42,1000, 
85681,2016214N15240,HOWARD,2016,37,TS,2016-08-02 00:00:00,17.4,-125.8,45,999, ,TS,45,999,55
85682,2016214N15240,HOWARD,2016,37,TS,2016-08-02 03:00:00,17.7072,-126.4, , , ,TS,47,998, 
85683,2016214N15240,HOWARD,2016,37,TS,2016-08-02 06:00:00,18.0,-127.0,50,998, ,TS,50,998,60
85684,2016214N15240,HOWARD,2016,37,TS,2016-08-02 09:00:00,18.2574,-127.65, , , ,TS,50,998, 
85685,2016214N15240,HOWARD,2016,37,TS,2016-08-02 12:00:00,18.5,-128.3,50,999, ,TS,50,999,60
85686,2016214N15240,HOWARD,2016,37,TS,2016-08-02 15:00:00,18.7497,-128.908, , , ,TS,50,999, 
85687,2016214N15240,HOWARD,2016,37,TS,2016-08-02 18:00:00,19.0,-129.5,50,999, ,TS,50,999,60
85688,2016214N15240,HOWARD,2016,37,TS,2016-08-02 21:00:00,19.2423,-130.1, , , ,TS,47,1001, 
85689,2016214N15240,HOWARD,2016,37,TS,2016-08-03 00:00:00,19.5,-130.7,45,1003, ,TS,45,1003,55
85690,2016214N15240,HOWARD,2016,37,TS,2016-08-03 03:00:00,19.7998,-131.3, , , ,TS,42,1004, 
85691,2016214N15240,HOWARD,2016,37,TS,2016-08-03 06:00:00,20.1,-131.9,40,1005, ,TS,40,1005,50
85692,2016214N15240,HOWARD,2016,37,TS,2016-08-03 09:00:00,20.3571,-132.485, , , ,TS,37,1005, 
85693,2016214N15240,HOWARD,2016,37,DS,2016-08-03 12:00:00,20.6,-133.1,35,1006, ,LO,35,1006,45
85694,2016214N15240,HOWARD,2016,37,DS,2016-08-03 15:00:00,20.8574,-133.785, , , ,LO,35,1006, 
85695,2016214N15240,HOWARD,2016,37,DS,2016-08-03 18:00:00,21.1,-134.5,35,1007, ,LO,35,1007,45
85696,2016214N15240,HOWARD,2016,37,DS,2016-08-03 21:00:00,21.3146,-135.193, , , ,LO,35,1007, 
85697,2016214N15240,HOWARD,2016,37,DS,2016-08-04 00:00:00,21.5,-135.9,35,1007, ,LO,35,1007, 
85698,2016214N15240,HOWARD,2016,37,DS,2016-08-04 03:00:00,21.6649,-136.65, , , ,LO,35,1007, 
85699,2016214N15240,HOWARD,2016,37,DS,2016-08-04 06:00:00,21.8,-137.4,35,1007, ,LO,35,1007, 
85700,2016214N15240,HOWARD,2016,37,DS,2016-08-04 09:00:00,21.9072,-138.115, , , ,LO,35,1007, 
85701,2016214N15240,HOWARD,2016,37,DS,2016-08-04 12:00:00,22.0,-138.8,35,1007, ,LO,35,1007, 
85702,2016214N15240,HOWARD,2016,37,DS,2016-08-04 15:00:00,22.1146,-139.45, , , ,LO,35,1007, 
85703,2016214N15240,HOWARD,2016,37,DS,2016-08-04 18:00:00,22.2,-140.1,35,1008, ,LO,35,1008, 
85704,2016214N15240,HOWARD,2016,37,DS,2016-08-04 21:00:00,22.2147,-140.785, , , ,LO,32,1008, 
85705,2016214N15240,HOWARD,2016,37,DS,2016-08-05 00:00:00,22.2,-141.5,30,1008, ,LO,30,1008, 
85706,2016214N15240,HOWARD,2016,37,DS,2016-08-05 03:00:00,22.1999,-142.25, , , ,LO,30,1008, 
85707,2016214N15240,HOWARD,2016,37,DS,2016-08-05 06:00:00,22.2,-143.0,30,1008, ,LO,30,1008, 
85708,2016214N15240,HOWARD,2016,37,DS,2016-08-05 09:00:00,22.1996,-143.707, , , ,LO,30,1008, 
85709,2016214N15240,HOWARD,2016,37,DS,2016-08-05 12:00:00,22.2,-144.4,30,1008, ,LO,30,1008, 
85710,2016214N15240,HOWARD,2016,37,DS,2016-08-05 15:00:00,22.1997,-145.1, , , ,LO,27,1008, 
85711,2016214N15240,HOWARD,2016,37,DS,2016-08-05 18:00:00,22.2,-145.8,25,1009, ,LO,25,1009, 
85712,2016214N15240,HOWARD,2016,37,DS,2016-08-05 21:00:00,22.1997,-146.5, , , ,LO,25,1009, 
85713,2016214N15240,HOWARD,2016,37,DS,2016-08-06 00:00:00,22.2,-147.2,25,1009, ,LO,25,1009, 
85714,2016214N15240,HOWARD,2016,37,DS,2016-08-06 03:00:00,22.2072,-147.9, , , ,LO,25,1009, 
85715,2016214N15240,HOWARD,2016,37,DS,2016-08-06 06:00:00,22.2,-148.6,25,1009, ,LO,25,1009, 
85716,2016214N15240,HOWARD,2016,37,DS,2016-08-06 09:00:00,22.1495,-149.285, , , ,LO,25,1009, 
85717,2016214N15240,HOWARD,2016,37,DS,2016-08-06 12:00:00,22.1,-150.0,25,1009, ,LO,25,1009, 
85718,2016214N15240,HOWARD,2016,37,DS,2016-08-06 15:00:00,22.0997,-150.777, , , ,LO,25,1009, 
85719,2016214N15240,HOWARD,2016,37,DS,2016-08-06 18:00:00,22.1,-151.6,25,1009, ,LO,25,1009, 
85720,2016214N15240,HOWARD,2016,37,DS,2016-08-06 21:00:00,22.0649,-152.457, , , ,LO,25,1009, 
85721,2016214N15240,HOWARD,2016,37,DS,2016-08-07 00:00:00,22.0,-153.3,25,1009, ,LO,25,1009, 
85722,2016214N15240,HOWARD,2016,37,DS,2016-08-07 03:00:00,21.8993,-154.058, , , ,LO,25,1009, 
85723,2016214N15240,HOWARD,2016,37,DS,2016-08-07 06:00:00,21.8,-154.8,25,1009, ,LO,25,1009, 
85724,2016214N15240,HOWARD,2016,37,DS,2016-08-07 09:00:00,21.7385,-155.585, , , ,LO,25,1009, 
85725,2016214N15240,HOWARD,2016,37,DS,2016-08-07 12:00:00,21.7,-156.4,25,1009, ,LO,25,1009, 
85726,2016216N14243,IVETTE,2016,39,TS,2016-08-03 00:00:00,13.8,-116.7,30,1007, ,TD,30,1007,40
85727,2016216N14243,IVETTE,2016,39,TS,2016-08-03 03:00:00,13.9006,-117.512, , , ,TD,32,1006, 
85728,2016216N14243,IVETTE,2016,39,TS,2016-08-03 06:00:00,14.0,-118.3,35,1006, ,TS,35,1006,40
85729,2016216N14243,IVETTE,2016,39,TS,2016-08-03 09:00:00,14.0996,-119.05, , , ,TS,37,1005, 
85730,2016216N14243,IVETTE,2016,39,TS,2016-08-03 12:00:00,14.2,-119.8,40,1005, ,TS,40,1005,50
85731,2016216N14243,IVETTE,2016,39,TS,2016-08-03 15:00:00,14.2999,-120.608, , , ,TS,40,1004, 
85732,2016216N14243,IVETTE,2016,39,TS,2016-08-03 18:00:00,14.4,-121.4,40,1004, ,TS,40,1004,50
85733,2016216N14243,IVETTE,2016,39,TS,2016-08-03 21:00:00,14.5072,-122.122, , , ,TS,40,1004, 
85734,2016216N14243,IVETTE,2016,39,TS,2016-08-04 00:00:00,14.6,-122.8,40,1004, ,TS,40,1004,50
85735,2016216N14243,IVETTE,2016,39,TS,2016-08-04 03:00:00,14.6572,-123.45, , , ,TS,40,1004, 
85736,2016216N14243,IVETTE,2016,39,TS,2016-08-04 06:00:00,14.7,-124.1,40,1004, ,TS,40,1004,50
85737,2016216N14243,IVETTE,2016,39,TS,2016-08-04 09:00:00,14.7575,-124.807, , , ,TS,40,1003, 
85738,2016216N14243,IVETTE,2016,39,TS,2016-08-04 12:00:00,14.8,-125.5,40,1003, ,TS,40,1003,50
85739,2016216N14243,IVETTE,2016,39,TS,2016-08-04 15:00:00,14.8072,-126.108, , , ,TS,42,1002, 
85740,2016216N14243,IVETTE,2016,39,TS,2016-08-04 18:00:00,14.8,-126.7,45,1002, ,TS,45,1002,55
85741,2016216N14243,IVETTE,2016,39,TS,2016-08-04 21:00:00,14.7924,-127.35, , , ,TS,45,1002, 
85742,2016216N14243,IVETTE,2016,39,TS,2016-08-05 00:00:00,14.8,-128.0,45,1002, ,TS,45,1002,55
85743,2016216N14243,IVETTE,2016,39,TS,2016-08-05 03:00:00,14.8348,-128.615, , , ,TS,45,1002, 
85744,2016216N14243,IVETTE,2016,39,TS,2016-08-05 06:00:00,14.9,-129.2,45,1002, ,TS,45,1002,55
85745,2016216N14243,IVETTE,2016,39,TS,2016-08-05 09:00:00,14.9924,-129.772, , , ,TS,45,1001, 
85746,2016216N14243,IVETTE,2016,39,TS,2016-08-05 12:00:00,15.1,-130.3,45,1001, ,TS,45,1001,55
85747,2016216N14243,IVETTE,2016,39,TS,2016-08-05 15:00:00,15.2073,-130.765, , , ,TS,47,1000, 
85748,2016216N14243,IVETTE,2016,39,TS,2016-08-05 18:00:00,15.3,-131.2,50,1000, ,TS,50,1000,60
85749,2016216N14243,IVETTE,2016,39,TS,2016-08-05 21:00:00,15.3499,-131.643, , , ,TS,50,1000, 
85750,2016216N14243,IVETTE,2016,39,TS,2016-08-06 00:00:00,15.4,-132.1,50,1000, ,TS,50,1000,60
85751,2016216N14243,IVETTE,2016,39,TS,2016-08-06 03:00:00,15.4925,-132.6, , , ,TS,47,1001, 
85752,2016216N14243,IVETTE,2016,39,TS,2016-08-06 06:00:00,15.6,-133.1,45,1002, ,TS,45,1002,60
85753,2016216N14243,IVETTE,2016,39,TS,2016-08-06 09:00:00,15.6924,-133.558, , , ,TS,45,1002, 
85754,2016216N14243,IVETTE,2016,39,TS,2016-08-06 12:00:00,15.8,-134.0,45,1003, ,TS,45,1003,55
85755,2016216N14243,IVETTE,2016,39,TS,2016-08-06 15:00:00,15.9424,-134.443, , , ,TS,45,1003, 
85756,2016216N14243,IVETTE,2016,39,TS,2016-08-06 18:00:00,16.1,-134.9,45,1003, ,TS,45,1003,55
85757,2016216N14243,IVETTE,2016,39,TS,2016-08-06 21:00:00,16.25,-135.4, , , ,TS,42,1003, 
85758,2016216N14243,IVETTE,2016,39,TS,2016-08-07 00:00:00,16.4,-135.9,40,1004, ,TS,40,1004,50
85759,2016216N14243,IVETTE,2016,39,TS,2016-08-07 03:00:00,16.5499,-136.358, , , ,TS,40,1004, 
85760,2016216N14243,IVETTE,2016,39,TS,2016-08-07 06:00:00,16.7,-136.8,40,1005, ,TS,40,1005,50
85761,2016216N14243,IVETTE,2016,39,TS,2016-08-07 09:00:00,16.8574,-137.258, , , ,TS,37,1005, 
85762,2016216N14243,IVETTE,2016,39,TS,2016-08-07 12:00:00,17.0,-137.7,35,1006, ,TS,35,1006,50
85763,2016216N14243,IVETTE,2016,39,TS,2016-08-07 15:00:00,17.1223,-138.1, , , ,TS,35,1006, 
85764,2016216N14243,IVETTE,2016,39,TS,2016-08-07 18:00:00,17.2,-138.5,35,1006, ,TS,35,1006,45
85765,2016216N14243,IVETTE,2016,39,TS,2016-08-07 21:00:00,17.2225,-138.958, , , ,TS,35,1006, 
85766,2016216N14243,IVETTE,2016,39,TS,2016-08-08 00:00:00,17.2,-139.4,35,1006, ,TS,35,1006,45
85767,2016216N14243,IVETTE,2016,39,TS,2016-08-08 03:00:00,17.1499,-139.773, , , ,TS,32,1006, 
85768,2016216N14243,IVETTE,2016,39,TS,2016-08-08 06:00:00,17.1,-140.1,30,1007, ,TD,30,1007,40
85769,2016216N14243,IVETTE,2016,39,TS,2016-08-08 09:00:00,17.0924,-140.407, , , ,TD,30,1008, 
85770,2016216N14243,IVETTE,2016,39,TS,2016-08-08 12:00:00,17.1,-140.7,30,1009, ,TD,30,1009,40
85771,2016216N14243,IVETTE,2016,39,TS,2016-08-08 15:00:00,17.0998,-140.978, , , ,TD,27,1009, 
85772,2016216N14243,IVETTE,2016,39,DS,2016-08-08 18:00:00,17.1,-141.3,25,1010, ,LO,25,1010,35
85773,2016216N14243,IVETTE,2016,39,DS,2016-08-08 21:00:00,17.1075,-141.72, , , ,LO,25,1010, 
85774,2016216N14243,IVETTE,2016,39,DS,2016-08-09 00:00:00,17.1,-142.2,25,1010, ,LO,25,1010, 
85775,2016216N14243,IVETTE,2016,39,DS,2016-08-09 03:00:00,17.0573,-142.678, , , ,LO,25,1010, 
85776,2016216N14243,IVETTE,2016,39,DS,2016-08-09 06:00:00,17.0,-143.2,25,1010, ,LO,25,1010, 
85777,2016216N14243,IVETTE,2016,39,DS,2016-08-09 09:00:00,16.9574,-143.785, , , ,LO,25,1010, 
85778,2016216N14243,IVETTE,2016,39,DS,2016-08-09 12:00:00,16.9,-144.4,25,1010, ,LO,25,1010, 
85779,2016216N14243,IVETTE,2016,39,DS,2016-08-09 15:00:00,16.8148,-145.0, , , ,LO,25,1010, 
85780,2016216N14243,IVETTE,2016,39,DS,2016-08-09 18:00:00,16.7,-145.6,25,1010, ,LO,25,1010, 
85781,2016216N14243,IVETTE,2016,39,DS,2016-08-09 21:00:00,16.5646,-146.177, , , ,LO,25,1010, 
85782,2016216N14243,IVETTE,2016,39,DS,2016-08-10 00:00:00,16.4,-146.8,25,1010, ,LO,25,1010, 
85783,2016216N14243,IVETTE,2016,39,DS,2016-08-10 03:00:00,16.2073,-147.512, , , ,LO,25,1010, 
85784,2016216N14243,IVETTE,2016,39,DS,2016-08-10 06:00:00,16.0,-148.3,25,1011, ,LO,25,1011, 
85785,2016216N14243,IVETTE,2016,39,DS,2016-08-10 09:00:00,15.7998,-149.135, , , ,LO,25,1011, 
85786,2016216N14243,IVETTE,2016,39,DS,2016-08-10 12:00:00,15.6,-150.0,25,1011, ,LO,25,1011, 
85787,2016216N14243,IVETTE,2016,39,DS,2016-08-10 15:00:00,15.3997,-150.85, , , ,LO,25,1011, 
85788,2016216N14243,IVETTE,2016,39,DS,2016-08-10 18:00:00,15.2,-151.7,25,1011, ,LO,25,1011, 
85789,2016216N14243,IVETTE,2016,39,DS,2016-08-10 21:00:00,15.0006,-152.55, , , ,LO,25,1011, 
85790,2016216N14243,IVETTE,2016,39,DS,2016-08-11 00:00:00,14.8,-153.4,25,1011, ,LO,25,1011, 
85791,2016216N17149,OMAIS,2016,40,TS,2016-08-02 12:00:00,16.7,148.8, ,1004, , , , , 
85792,2016216N17149,OMAIS,2016,40,TS,2016-08-02 15:00:00,16.6926,148.49, , , , , , , 
85793,2016216N17149,OMAIS,2016,40,TS,2016-08-02 18:00:00,16.7,148.2, ,1002, , , , , 
85794,2016216N17149,OMAIS,2016,40,TS,2016-08-02 21:00:00,16.7475,147.955, , , , , , , 
85795,2016216N17149,OMAIS,2016,40,TS,2016-08-03 00:00:00,16.9,147.8, ,1004, , , , , 
85796,2016216N17149,OMAIS,2016,40,TS,2016-08-03 03:00:00,17.25,147.747, , , , , , , 
85797,2016216N17149,OMAIS,2016,40,TS,2016-08-03 06:00:00,17.58,147.82, ,1002, , , , , 
85798,2016216N17149,OMAIS,2016,40,TS,2016-08-03 09:00:00,17.66,147.996, , , , , , , 
85799,2016216N17149,OMAIS,2016,40,TS,2016-08-03 12:00:00,17.7143,148.186, ,1002, , , , , 
85800,2016216N17149,OMAIS,2016,40,TS,2016-08-03 15:00:00,17.86,148.315, , , , , , , 
85801,2016216N17149,OMAIS,2016,40,TS,2016-08-03 18:00:00,18.05,148.4, ,1000, , , , , 
85802,2016216N17149,OMAIS,2016,40,TS,2016-08-03 21:00:00,18.2175,148.486, , , , , , , 
85803,2016216N17149,OMAIS,2016,40,TS,2016-08-04 00:00:00,18.4,148.55,35,998, , , , , 
85804,2016216N17149,OMAIS,2016,40,TS,2016-08-04 03:00:00,18.6212,148.594, , , , , , , 
85805,2016216N17149,OMAIS,2016,40,TS,2016-08-04 06:00:00,18.8556,148.622,35,998, , , , , 
85806,2016216N17149,OMAIS,2016,40,TS,2016-08-04 09:00:00,19.0625,148.592, , , , , , , 
85807,2016216N17149,OMAIS,2016,40,TS,2016-08-04 12:00:00,19.225,148.267,35,998, ,MD,35,996, 
85808,2016216N17149,OMAIS,2016,40,TS,2016-08-04 15:00:00,19.4004,148.011, , , ,MD,35,996, 
85809,2016216N17149,OMAIS,2016,40,TS,2016-08-04 18:00:00,19.6333,147.773,35,996, ,MD,35,996, 
85810,2016216N17149,OMAIS,2016,40,TS,2016-08-04 21:00:00,19.95,147.555, , , ,MD,37,994, 
85811,2016216N17149,OMAIS,2016,40,TS,2016-08-05 00:00:00,20.35,147.45,40,992, ,MD,40,993, 
85812,2016216N17149,OMAIS,2016,40,TS,2016-08-05 03:00:00,20.8112,147.415, , , ,MD,42,991, 
85813,2016216N17149,OMAIS,2016,40,TS,2016-08-05 06:00:00,21.325,147.425,45,990, ,MD,45,989, 
85814,2016216N17149,OMAIS,2016,40,TS,2016-08-05 09:00:00,21.8738,147.459, , , ,MD,47,987, 
85815,2016216N17149,OMAIS,2016,40,TS,2016-08-05 12:00:00,22.4,147.5,50,985, ,MD,50,985, 
85816,2016216N17149,OMAIS,2016,40,TS,2016-08-05 15:00:00,22.8162,147.507, , , ,MD,52,983, 
85817,2016216N17149,OMAIS,2016,40,TS,2016-08-05 18:00:00,23.225,147.525,55,980, ,TS,55,982, 
85818,2016216N17149,OMAIS,2016,40,TS,2016-08-05 21:00:00,23.7338,147.607, , , ,TS,57,980, 
85819,2016216N17149,OMAIS,2016,40,TS,2016-08-06 00:00:00,24.25,147.675,55,980, ,TS,60,978, 
85820,2016216N17149,OMAIS,2016,40,TS,2016-08-06 03:00:00,24.6819,147.649, , , ,TS,62,976, 
85821,2016216N17149,OMAIS,2016,40,TS,2016-08-06 06:00:00,25.125,147.6,60,975, ,TY,65,974, 
85822,2016216N17149,OMAIS,2016,40,TS,2016-08-06 09:00:00,25.645,147.613, , , ,TY,65,974, 
85823,2016216N17149,OMAIS,2016,40,TS,2016-08-06 12:00:00,26.225,147.6,60,975, ,TY,65,974, 
85824,2016216N17149,OMAIS,2016,40,TS,2016-08-06 15:00:00,26.8512,147.512, , , ,TY,62,976, 
85825,2016216N17149,OMAIS,2016,40,TS,2016-08-06 18:00:00,27.5,147.35,60,975, ,TS,60,978, 
85826,2016216N17149,OMAIS,2016,40,TS,2016-08-06 21:00:00,28.1345,147.111, , , ,TS,57,980, 
85827,2016216N17149,OMAIS,2016,40,TS,2016-08-07 00:00:00,28.75,146.85,60,975, ,TS,55,982, 
85828,2016216N17149,OMAIS,2016,40,TS,2016-08-07 03:00:00,29.338,146.655, , , ,TS,55,982, 
85829,2016216N17149,OMAIS,2016,40,TS,2016-08-07 06:00:00,29.9,146.45,60,975, ,TS,55,982, 
85830,2016216N17149,OMAIS,2016,40,TS,2016-08-07 09:00:00,30.428,146.192, , , ,TS,52,983, 
85831,2016216N17149,OMAIS,2016,40,TS,2016-08-07 12:00:00,30.975,145.875,55,980, ,TS,50,985, 
85832,2016216N17149,OMAIS,2016,40,TS,2016-08-07 15:00:00,31.6051,145.477, , , ,TS,50,985, 
85833,2016216N17149,OMAIS,2016,40,TS,2016-08-07 18:00:00,32.25,145.075,55,980, ,TS,50,985, 
85834,2016216N17149,OMAIS,2016,40,TS,2016-08-07 21:00:00,32.8562,144.734, , , ,TS,50,985, 
85835,2016216N17149,OMAIS,2016,40,TS,2016-08-08 00:00:00,33.425,144.475,55,980, ,TS,50,985, 
85836,2016216N17149,OMAIS,2016,40,TS,2016-08-08 03:00:00,33.9374,144.294, , , ,TS,47,987, 
85837,2016216N17149,OMAIS,2016,40,TS,2016-08-08 06:00:00,34.45,144.225,50,980, ,TS,45,989, 
85838,2016216N17149,OMAIS,2016,40,TS,2016-08-08 09:00:00,35.0225,144.26, , , ,TS,45,989, 
85839,2016216N17149,OMAIS,2016,40,TS,2016-08-08 12:00:00,35.625,144.375,50,980, ,TS,45,989, 
85840,2016216N17149,OMAIS,2016,40,TS,2016-08-08 15:00:00,36.2261,144.468, , , ,TS,45,989, 
85841,2016216N17149,OMAIS,2016,40,TS,2016-08-08 18:00:00,36.85,144.65,50,980, ,TS,45,989, 
85842,2016216N17149,OMAIS,2016,40,TS,2016-08-08 21:00:00,37.4593,144.925, , , ,TS,45,989, 
85843,2016216N17149,OMAIS,2016,40,TS,2016-08-09 00:00:00,38.175,145.4,50,980, ,TS,45,989, 
85844,2016216N17149,OMAIS,2016,40,TS,2016-08-09 03:00:00,39.0956,146.183, , , ,TS,45,989, 
85845,2016216N17149,OMAIS,2016,40,MX,2016-08-09 06:00:00,40.1,147.079,50,980, ,EX,45,989, 
85846,2016216N17149,OMAIS,2016,40,MX,2016-08-09 09:00:00,41.0085,147.76, , , ,EX,42,991, 
85847,2016216N17149,OMAIS,2016,40,MX,2016-08-09 12:00:00,41.91,148.55,45,985, ,EX,40,993, 
85848,2016216N17149,OMAIS,2016,40,TS,2016-08-09 15:00:00,42.9456,150.071, , , ,EX, , , 
85849,2016216N17149,OMAIS,2016,40,ET,2016-08-09 18:00:00,44.1,151.45, ,984, , , , , 
85850,2016216N17149,OMAIS,2016,40,ET,2016-08-09 21:00:00,45.2086,152.118, , , , , , , 
85851,2016216N17149,OMAIS,2016,40,ET,2016-08-10 00:00:00,46.3,152.85, ,988, , , , , 
85852,2016216N17149,OMAIS,2016,40,ET,2016-08-10 03:00:00,47.3537,154.387, , , , , , , 
85853,2016216N17149,OMAIS,2016,40,ET,2016-08-10 06:00:00,48.35,156.25, ,988, , , , , 
85854,2016216N17149,OMAIS,2016,40,ET,2016-08-10 09:00:00,49.2894,158.06, , , , , , , 
85855,2016216N17149,OMAIS,2016,40,ET,2016-08-10 12:00:00,50.1714,159.8, ,986, , , , , 
85856,2016216N17149,OMAIS,2016,40,ET,2016-08-10 15:00:00,51.0768,161.365, , , , , , , 
85857,2016216N17149,OMAIS,2016,40,ET,2016-08-10 18:00:00,51.96,162.8, ,986, , , , , 
85858,2016216N17149,OMAIS,2016,40,ET,2016-08-10 21:00:00,52.7326,164.115, , , , , , , 
85859,2016216N17149,OMAIS,2016,40,ET,2016-08-11 00:00:00,53.5,165.5, ,984, , , , , 
